time,AccelerometerX,AccelerometerY,AccelerometerZ,LinearX,LinearY,LinearZ,GyroX,GyroY,GyroZ
14.497,0.2419,0.9802,0.3226,1.312514305,-0.644696832,0.564344049,0.376912445,0.501485169,0.051106773
14.497,0.2419,0.9802,0.3226,1.312514305,-0.644696832,0.564344049,0.337517649,0.380106598,0.015970865
14.498,0.2419,0.9802,0.3226,1.312514305,-0.644696832,0.564344049,0.337517649,0.380106598,0.015970865
14.499,0.2419,0.9802,0.3226,1.022081137,-0.25624311,0.988859475,0.337517649,0.380106598,0.015970865
14.572,0.2366,0.9868,0.2776,1.022081137,-0.25624311,0.988859475,0.337517649,0.380106598,0.015970865
14.573,0.2835,0.9949,0.2503,1.022081137,-0.25624311,0.988859475,0.337517649,0.380106598,0.015970865
14.574,0.337,0.9988,0.2503,1.022081137,-0.25624311,0.988859475,0.337517649,0.380106598,0.015970865
14.575,0.2532,1.0406,0.3089,1.022081137,-0.25624311,0.988859475,0.337517649,0.380106598,0.015970865
14.576,0.2532,1.0406,0.3089,1.022081137,-0.25624311,0.988859475,0.302381724,0.306640625,-0.019165039
14.576,0.2532,1.0406,0.3089,1.022081137,-0.25624311,0.988859475,0.264051646,0.270440012,-0.019165039
14.577,0.2532,1.0406,0.3089,1.022081137,-0.25624311,0.988859475,0.218268499,0.267245829,0.015970865
14.579,0.2532,1.0406,0.3089,1.022081137,-0.25624311,0.988859475,0.178873703,0.295993388,0.05323622
14.58,0.2532,1.0406,0.3089,1.022081137,-0.25624311,0.988859475,0.152255595,0.354553223,0.054300945
14.581,0.2532,1.0406,0.3089,1.022081137,-0.25624311,0.988859475,0.134155273,0.424825042,0.015970865
14.582,0.2532,1.0406,0.3089,1.022081137,-0.25624311,0.988859475,0.121378586,0.467414021,-0.023423936
14.583,0.2532,1.0406,0.3089,1.022081137,-0.25624311,0.988859475,0.10647244,0.463155121,-0.033006456
14.584,0.2532,1.0406,0.3089,1.022081137,-0.25624311,0.988859475,0.10647244,0.463155121,-0.033006456
14.584,0.2532,1.0406,0.3089,1.052402258,0.252881229,0.918293774,0.10647244,0.463155121,-0.033006456
14.617,0.2532,1.0406,0.3089,1.052402258,0.252881229,0.918293774,0.10647244,0.463155121,-0.033006456
14.649,0.1496,1.0648,0.3461,1.052402258,0.252881229,0.918293774,0.10647244,0.463155121,-0.033006456
14.65,0.1083,1.0323,0.3566,1.052402258,0.252881229,0.918293774,0.10647244,0.463155121,-0.033006456
14.65,0.122,0.993,0.3522,1.052402258,0.252881229,0.918293774,0.10647244,0.463155121,-0.033006456
14.651,0.1576,1.0262,0.3228,1.052402258,0.252881229,0.918293774,0.10647244,0.463155121,-0.033006456
14.873,0.1576,1.0262,0.3228,1.052402258,0.252881229,0.918293774,0.071336538,0.422695577,-0.037265353
14.873,0.1576,1.0262,0.3228,1.052402258,0.252881229,0.918293774,0.018100316,0.386494964,-0.051106773
14.873,0.1576,1.0262,0.3228,1.052402258,0.252881229,0.918293774,-0.038330078,0.396077484,-0.057495117
14.874,0.1576,1.0262,0.3228,1.052402258,0.252881229,0.918293774,-0.085177951,0.424825042,-0.044718426
14.874,0.1576,1.0262,0.3228,1.052402258,0.252881229,0.918293774,-0.112860784,0.434407562,-0.012776693
14.874,0.1576,1.0262,0.3228,1.052402258,0.252881229,0.918293774,-0.142673075,0.419501424,0.024488661
14.874,0.1576,1.0262,0.3228,1.052402258,0.252881229,0.918293774,-0.195909292,0.397142202,0.04152425
14.876,0.1576,1.0262,0.3228,1.052402258,0.252881229,0.918293774,-0.25766331,0.359876841,0.034071181
14.876,0.1576,1.0262,0.3228,1.052402258,0.252881229,0.918293774,-0.25766331,0.359876841,0.034071181
14.876,0.1576,1.0262,0.3228,-0.68277353,0.48905009,1.917422771,-0.25766331,0.359876841,0.034071181
14.877,0.1576,1.0262,0.3228,-0.68277353,0.48905009,1.917422771,-0.25766331,0.359876841,0.034071181
14.877,0.1361,1.0064,0.3153,-0.68277353,0.48905009,1.917422771,-0.25766331,0.359876841,0.034071181
14.877,0.0975,0.9563,0.3224,-0.68277353,0.48905009,1.917422771,-0.25766331,0.359876841,0.034071181
14.877,0.0904,0.9524,0.3214,-0.68277353,0.48905009,1.917422771,-0.25766331,0.359876841,0.034071181
14.877,0.1217,0.9947,0.2845,-0.68277353,0.48905009,1.917422771,-0.25766331,0.359876841,0.034071181
14.877,0.1217,0.9947,0.2845,-0.68277353,0.48905009,1.917422771,-0.314093709,0.297058105,-0.001064724
14.877,0.1217,0.9947,0.2845,-0.68277353,0.48905009,1.917422771,-0.356682688,0.233174652,-0.051106773
14.878,0.1217,0.9947,0.2845,-0.68277353,0.48905009,1.917422771,-0.372653544,0.184197322,-0.100084096
14.878,0.1217,0.9947,0.2845,-0.68277353,0.48905009,1.917422771,-0.371588826,0.136284724,-0.136284724
14.878,0.1217,0.9947,0.2845,-0.68277353,0.48905009,1.917422771,-0.36520046,0.067077637,-0.150126144
14.878,0.1217,0.9947,0.2845,-0.68277353,0.48905009,1.917422771,-0.353488505,-0.023423936,-0.140543625
14.878,0.1217,0.9947,0.2845,-0.68277353,0.48905009,1.917422771,-0.340711802,-0.117119685,-0.114990234
14.878,0.1217,0.9947,0.2845,-0.68277353,0.48905009,1.917422771,-0.337517649,-0.205491811,-0.087307401
14.878,0.1217,0.9947,0.2845,-0.68277353,0.48905009,1.917422771,-0.337517649,-0.205491811,-0.087307401
14.878,0.1217,0.9947,0.2845,-0.726107538,-0.11351122,1.237573624,-0.337517649,-0.205491811,-0.087307401
14.879,0.1794,1.0587,0.2131,-0.726107538,-0.11351122,1.237573624,-0.337517649,-0.205491811,-0.087307401
14.879,0.2373,1.0655,0.1542,-0.726107538,-0.11351122,1.237573624,-0.337517649,-0.205491811,-0.087307401
14.879,0.2715,0.9996,0.1298,-0.726107538,-0.11351122,1.237573624,-0.337517649,-0.205491811,-0.087307401
14.879,0.2749,0.9267,0.1307,-0.726107538,-0.11351122,1.237573624,-0.337517649,-0.205491811,-0.087307401
14.879,0.2749,0.9267,0.1307,-0.726107538,-0.11351122,1.237573624,-0.337517649,-0.277893066,-0.059624568
14.879,0.2749,0.9267,0.1307,-0.726107538,-0.11351122,1.237573624,-0.338582367,-0.342841268,-0.038330078
14.879,0.2749,0.9267,0.1307,-0.726107538,-0.11351122,1.237573624,-0.346035421,-0.414177805,-0.029812284
14.879,0.2749,0.9267,0.1307,-0.726107538,-0.11351122,1.237573624,-0.363071024,-0.497226298,-0.042588975
14.879,0.2749,0.9267,0.1307,-0.726107538,-0.11351122,1.237573624,-0.385430247,-0.569627583,-0.068142362
14.88,0.2749,0.9267,0.1307,-0.726107538,-0.11351122,1.237573624,-0.407789439,-0.626057923,-0.088372126
14.88,0.2749,0.9267,0.1307,-0.726107538,-0.11351122,1.237573624,-0.429083943,-0.669711649,-0.09263102
14.88,0.2749,0.9267,0.1307,-0.726107538,-0.11351122,1.237573624,-0.452507883,-0.702718079,-0.0830485
14.88,0.2749,0.9267,0.1307,-0.726107538,-0.11351122,1.237573624,-0.452507883,-0.702718079,-0.0830485
14.88,0.2749,0.9267,0.1307,0.800636768,0.779400527,-0.722676754,-0.452507883,-0.702718079,-0.0830485
14.88,0.2749,0.9267,0.1307,0.800636768,0.779400527,-0.722676754,-0.452507883,-0.702718079,-0.0830485
14.88,0.2749,0.9267,0.1307,0.800636768,0.779400527,-0.722676754,-0.452507883,-0.702718079,-0.0830485
14.885,0.2894,0.85,0.1246,0.800636768,0.779400527,-0.722676754,-0.452507883,-0.702718079,-0.0830485
14.885,0.3319,0.8089,0.0953,0.800636768,0.779400527,-0.722676754,-0.452507883,-0.702718079,-0.0830485
14.885,0.3898,0.8835,0.055,0.800636768,0.779400527,-0.722676754,-0.452507883,-0.702718079,-0.0830485
14.885,0.4328,1.0362,0.013,0.800636768,0.779400527,-0.722676754,-0.452507883,-0.702718079,-0.0830485
14.885,0.4328,1.0362,0.013,0.800636768,0.779400527,-0.722676754,-0.476996541,-0.728271484,-0.056430392
14.885,0.4328,1.0362,0.013,0.800636768,0.779400527,-0.722676754,-0.495096862,-0.746371806,-0.020229764
14.885,0.4328,1.0362,0.013,0.800636768,0.779400527,-0.722676754,-0.504679382,-0.733595133,0.023423936
14.885,0.4328,1.0362,0.013,0.800636768,0.779400527,-0.722676754,-0.499355733,-0.68355304,0.074530706
14.885,0.4328,1.0362,0.013,0.800636768,0.779400527,-0.722676754,-0.475931823,-0.599439859,0.129896373
14.886,0.4328,1.0362,0.013,0.800636768,0.779400527,-0.722676754,-0.441860616,-0.491902679,0.193779841
14.886,0.4328,1.0362,0.013,0.800636768,0.779400527,-0.722676754,-0.41204834,-0.372653544,0.266181111
14.886,0.4328,1.0362,0.013,0.800636768,0.779400527,-0.722676754,-0.386494964,-0.239562988,0.34177652
14.888,0.4328,1.0362,0.013,0.800636768,0.779400527,-0.722676754,-0.386494964,-0.239562988,0.34177652
14.888,0.4328,1.0362,0.013,1.726946473,-1.115998745,-1.629640341,-0.386494964,-0.239562988,0.34177652
14.965,0.4558,1.1178,0.0381,1.726946473,-1.115998745,-1.629640341,-0.386494964,-0.239562988,0.34177652
14.965,0.4265,1.166,0.111,1.726946473,-1.115998745,-1.629640341,-0.386494964,-0.239562988,0.34177652
14.965,0.4054,1.1921,0.1261,1.726946473,-1.115998745,-1.629640341,-0.386494964,-0.239562988,0.34177652
14.966,0.4279,1.0902,0.1721,1.726946473,-1.115998745,-1.629640341,-0.386494964,-0.239562988,0.34177652
14.966,0.4279,1.0902,0.1721,1.726946473,-1.115998745,-1.629640341,-0.362006307,-0.095825195,0.398206919
14.966,0.4279,1.0902,0.1721,1.726946473,-1.115998745,-1.629640341,-0.325805664,0.015970865,0.422695577
14.966,0.4279,1.0902,0.1721,1.726946473,-1.115998745,-1.629640341,-0.273634166,0.060689293,0.432278097
14.966,0.4279,1.0902,0.1721,1.726946473,-1.115998745,-1.629640341,-0.208685979,0.052171495,0.457831502
14.966,0.4279,1.0902,0.1721,1.726946473,-1.115998745,-1.629640341,-0.163967565,0.010647244,0.499355733
14.966,0.4279,1.0902,0.1721,1.726946473,-1.115998745,-1.629640341,-0.155449763,-0.064948186,0.528103292
14.966,0.4279,1.0902,0.1721,1.726946473,-1.115998745,-1.629640341,-0.172485352,-0.17567952,0.518520772
14.966,0.4279,1.0902,0.1721,1.726946473,-1.115998745,-1.629640341,-0.185262039,-0.313028961,0.476996541
14.969,0.4279,1.0902,0.1721,1.726946473,-1.115998745,-1.629640341,-0.185262039,-0.313028961,0.476996541
14.969,0.4279,1.0902,0.1721,2.024820566,2.321632862,-1.469007373,-0.185262039,-0.313028961,0.476996541
15.012,0.4279,1.0902,0.1721,2.024820566,2.321632862,-1.469007373,-0.185262039,-0.313028961,0.476996541
15.045,0.4204,0.9859,0.209,2.024820566,2.321632862,-1.469007373,-0.185262039,-0.313028961,0.476996541
15.046,0.4551,0.9551,0.1706,2.024820566,2.321632862,-1.469007373,-0.185262039,-0.313028961,0.476996541
15.046,0.5452,0.9179,0.1276,2.024820566,2.321632862,-1.469007373,-0.185262039,-0.313028961,0.476996541
15.046,0.601,0.8361,0.098,2.024820566,2.321632862,-1.469007373,-0.185262039,-0.313028961,0.476996541
15.046,0.601,0.8361,0.098,2.024820566,2.321632862,-1.469007373,-0.167161733,-0.447184265,0.432278097
15.046,0.601,0.8361,0.098,2.024820566,2.321632862,-1.469007373,-0.122443303,-0.537685812,0.413113058
15.047,0.601,0.8361,0.098,2.024820566,2.321632862,-1.469007373,-0.062818743,-0.569627583,0.430148661
15.047,0.601,0.8361,0.098,2.024820566,2.321632862,-1.469007373,-0.002129449,-0.537685812,0.471672922
15.047,0.601,0.8361,0.098,2.024820566,2.321632862,-1.469007373,0.05323622,-0.445054799,0.521714985
15.047,0.601,0.8361,0.098,2.024820566,2.321632862,-1.469007373,0.103278264,-0.303446442,0.568562806
15.048,0.601,0.8361,0.098,2.024820566,2.321632862,-1.469007373,0.145867243,-0.122443303,0.596245646
15.048,0.601,0.8361,0.098,2.024820566,2.321632862,-1.469007373,0.179938421,0.090501577,0.596245646
15.048,0.601,0.8361,0.098,2.024820566,2.321632862,-1.469007373,0.179938421,0.090501577,0.596245646
15.048,0.601,0.8361,0.098,2.405908823,0.065061487,-1.165015101,0.179938421,0.090501577,0.596245646
15.08,0.601,0.8361,0.098,2.405908823,0.065061487,-1.165015101,0.179938421,0.090501577,0.596245646
15.128,0.586,0.7471,0.0821,2.405908823,0.065061487,-1.165015101,0.179938421,0.090501577,0.596245646
15.129,0.5279,0.687,0.0941,2.405908823,0.065061487,-1.165015101,0.179938421,0.090501577,0.596245646
15.13,0.4639,0.6743,0.0958,2.405908823,0.065061487,-1.165015101,0.179938421,0.090501577,0.596245646
15.13,0.4267,0.706,0.078,2.405908823,0.065061487,-1.165015101,0.179938421,0.090501577,0.596245646
15.131,0.4267,0.706,0.078,2.405908823,0.065061487,-1.165015101,0.200168192,0.316223145,0.574951172
15.132,0.4267,0.706,0.078,2.405908823,0.065061487,-1.165015101,0.21081543,0.532362223,0.548333049
15.133,0.4267,0.706,0.078,2.405908823,0.065061487,-1.165015101,0.214009613,0.711235881,0.530232728
15.134,0.4267,0.706,0.078,2.405908823,0.065061487,-1.165015101,0.217203781,0.843261719,0.525973856
15.134,0.4267,0.706,0.078,2.405908823,0.065061487,-1.165015101,0.241692439,0.9550578,0.534491658
15.135,0.4267,0.706,0.078,2.405908823,0.065061487,-1.165015101,0.28108725,1.078565836,0.556850851
15.139,0.4267,0.706,0.078,2.405908823,0.065061487,-1.165015101,0.315158427,1.219109416,0.577080607
15.14,0.4267,0.706,0.078,2.405908823,0.065061487,-1.165015101,0.331129283,1.356458902,0.573886454
15.14,0.4267,0.706,0.078,2.405908823,0.065061487,-1.165015101,0.331129283,1.356458902,0.573886454
15.141,0.4267,0.706,0.078,2.012787819,-2.366710901,-1.642697334,0.331129283,1.356458902,0.573886454
15.206,0.4008,0.7092,0.0897,2.012787819,-2.366710901,-1.642697334,0.331129283,1.356458902,0.573886454
15.423,0.3475,0.6589,0.1163,2.012787819,-2.366710901,-1.642697334,0.331129283,1.356458902,0.573886454
15.423,0.2776,0.6474,0.1371,2.012787819,-2.366710901,-1.642697334,0.331129283,1.356458902,0.573886454
15.423,0.241,0.6924,0.1329,2.012787819,-2.366710901,-1.642697334,0.331129283,1.356458902,0.573886454
15.423,0.241,0.6924,0.1329,2.012787819,-2.366710901,-1.642697334,0.328999847,1.467190266,0.551527262
15.423,0.241,0.6924,0.1329,2.012787819,-2.366710901,-1.642697334,0.328999847,1.527879477,0.504679382
15.423,0.241,0.6924,0.1329,2.012787819,-2.366710901,-1.642697334,0.344970703,1.527879477,0.432278097
15.423,0.241,0.6924,0.1329,2.012787819,-2.366710901,-1.642697334,0.36520046,1.483161092,0.346035421
15.424,0.241,0.6924,0.1329,2.012787819,-2.366710901,-1.642697334,0.392883301,1.399047852,0.270440012
15.424,0.241,0.6924,0.1329,2.012787819,-2.366710901,-1.642697334,0.434407562,1.276604533,0.232109919
15.424,0.241,0.6924,0.1329,2.012787819,-2.366710901,-1.642697334,0.481255442,1.103054523,0.229980469
15.424,0.241,0.6924,0.1329,2.012787819,-2.366710901,-1.642697334,0.513197184,0.876268208,0.247016057
15.424,0.241,0.6924,0.1329,2.012787819,-2.366710901,-1.642697334,0.513197184,0.876268208,0.247016057
15.424,0.241,0.6924,0.1329,0.131759837,-2.60274601,-1.389819384,0.513197184,0.876268208,0.247016057
15.425,0.241,0.6924,0.1329,0.131759837,-2.60274601,-1.389819384,0.513197184,0.876268208,0.247016057
15.425,0.241,0.6924,0.1329,0.131759837,-2.60274601,-1.389819384,0.513197184,0.876268208,0.247016057
15.425,0.2478,0.808,0.1232,0.131759837,-2.60274601,-1.389819384,0.513197184,0.876268208,0.247016057
15.425,0.2879,0.9956,0.1305,0.131759837,-2.60274601,-1.389819384,0.513197184,0.876268208,0.247016057
15.425,0.3443,1.0582,0.1408,0.131759837,-2.60274601,-1.389819384,0.513197184,0.876268208,0.247016057
15.425,0.336,0.9798,0.2002,0.131759837,-2.60274601,-1.389819384,0.513197184,0.876268208,0.247016057
15.428,0.336,0.9798,0.2002,0.131759837,-2.60274601,-1.389819384,0.521714985,0.595180929,0.262986928
15.428,0.336,0.9798,0.2002,0.131759837,-2.60274601,-1.389819384,0.511067688,0.290669769,0.284281403
15.428,0.336,0.9798,0.2002,0.131759837,-2.60274601,-1.389819384,0.489773214,0,0.315158427
15.428,0.336,0.9798,0.2002,0.131759837,-2.60274601,-1.389819384,0.451443136,-0.235304087,0.337517649
15.429,0.336,0.9798,0.2002,0.131759837,-2.60274601,-1.389819384,0.398206919,-0.390753865,0.327935129
15.429,0.336,0.9798,0.2002,0.131759837,-2.60274601,-1.389819384,0.340711802,-0.462090403,0.25766331
15.429,0.336,0.9798,0.2002,0.131759837,-2.60274601,-1.389819384,0.300252289,-0.476996541,0.141608343
15.429,0.336,0.9798,0.2002,0.131759837,-2.60274601,-1.389819384,0.302381724,-0.457831502,0.031941731
15.429,0.336,0.9798,0.2002,0.131759837,-2.60274601,-1.389819384,0.302381724,-0.457831502,0.031941731
15.429,0.336,0.9798,0.2002,0.112718225,1.03387022,-1.074620128,0.302381724,-0.457831502,0.031941731
15.429,0.2994,0.9243,0.229,0.112718225,1.03387022,-1.074620128,0.302381724,-0.457831502,0.031941731
15.429,0.3299,0.9123,0.1901,0.112718225,1.03387022,-1.074620128,0.302381724,-0.457831502,0.031941731
15.43,0.4199,0.8842,0.1564,0.112718225,1.03387022,-1.074620128,0.302381724,-0.457831502,0.031941731
15.43,0.4514,0.8031,0.1542,0.112718225,1.03387022,-1.074620128,0.302381724,-0.457831502,0.031941731
15.43,0.4514,0.8031,0.1542,0.112718225,1.03387022,-1.074620128,0.352423787,-0.409918904,-0.031941731
15.43,0.4514,0.8031,0.1542,0.112718225,1.03387022,-1.074620128,0.423760325,-0.340711802,-0.036200631
15.43,0.4514,0.8031,0.1542,0.112718225,1.03387022,-1.074620128,0.488708496,-0.244886607,0.003194173
15.43,0.4514,0.8031,0.1542,0.112718225,1.03387022,-1.074620128,0.52916801,-0.121378586,0.052171495
15.43,0.4514,0.8031,0.1542,0.112718225,1.03387022,-1.074620128,0.545138896,0.013841418,0.077724881
15.43,0.4514,0.8031,0.1542,0.112718225,1.03387022,-1.074620128,0.545138896,0.158643931,0.051106773
15.431,0.4514,0.8031,0.1542,0.112718225,1.03387022,-1.074620128,0.541944742,0.298122823,-0.021294488
15.431,0.4514,0.8031,0.1542,0.112718225,1.03387022,-1.074620128,0.550462544,0.420566142,-0.108601891
15.431,0.4514,0.8031,0.1542,0.112718225,1.03387022,-1.074620128,0.550462544,0.420566142,-0.108601891
15.431,0.4514,0.8031,0.1542,0.605132878,-0.286928803,-0.338255078,0.550462544,0.420566142,-0.108601891
15.431,0.4514,0.8031,0.1542,0.605132878,-0.286928803,-0.338255078,0.550462544,0.420566142,-0.108601891
15.443,0.4094,0.7493,0.164,0.605132878,-0.286928803,-0.338255078,0.550462544,0.420566142,-0.108601891
15.443,0.3732,0.7239,0.1537,0.605132878,-0.286928803,-0.338255078,0.550462544,0.420566142,-0.108601891
15.443,0.3436,0.6948,0.1122,0.605132878,-0.286928803,-0.338255078,0.550462544,0.420566142,-0.108601891
15.444,0.2964,0.7241,0.0714,0.605132878,-0.286928803,-0.338255078,0.550462544,0.420566142,-0.108601891
15.444,0.2964,0.7241,0.0714,0.605132878,-0.286928803,-0.338255078,0.574951172,0.531297505,-0.176744252
15.444,0.2964,0.7241,0.0714,0.605132878,-0.286928803,-0.338255078,0.602634013,0.619669616,-0.215074331
15.444,0.2964,0.7241,0.0714,0.605132878,-0.286928803,-0.338255078,0.619669616,0.675035298,-0.221462682
15.444,0.2964,0.7241,0.0714,0.605132878,-0.286928803,-0.338255078,0.628187418,0.700588644,-0.221462682
15.444,0.2964,0.7241,0.0714,0.605132878,-0.286928803,-0.338255078,0.633511007,0.703782856,-0.225721568
15.444,0.2964,0.7241,0.0714,0.605132878,-0.286928803,-0.338255078,0.639899373,0.694200337,-0.23423937
15.445,0.2964,0.7241,0.0714,0.605132878,-0.286928803,-0.338255078,0.648417175,0.681423604,-0.242757171
15.445,0.2964,0.7241,0.0714,0.605132878,-0.286928803,-0.338255078,0.669711649,0.664388001,-0.25766331
15.445,0.2964,0.7241,0.0714,0.605132878,-0.286928803,-0.338255078,0.669711649,0.664388001,-0.25766331
15.445,0.2964,0.7241,0.0714,0.592961431,-2.26743412,-0.438941747,0.669711649,0.664388001,-0.25766331
15.48,0.2964,0.7241,0.0714,0.592961431,-2.26743412,-0.438941747,0.669711649,0.664388001,-0.25766331
15.533,0.2336,0.8334,0.0371,0.592961431,-2.26743412,-0.438941747,0.669711649,0.664388001,-0.25766331
15.533,0.1437,0.9688,-0.0081,0.592961431,-2.26743412,-0.438941747,0.669711649,0.664388001,-0.25766331
15.533,0.0455,1.1086,-0.0374,0.592961431,-2.26743412,-0.438941747,0.669711649,0.664388001,-0.25766331
15.534,-0.0567,1.2154,-0.0557,0.592961431,-2.26743412,-0.438941747,0.669711649,0.664388001,-0.25766331
15.534,-0.0567,1.2154,-0.0557,0.592961431,-2.26743412,-0.438941747,0.708041728,0.639899373,-0.278957784
15.534,-0.0567,1.2154,-0.0557,0.592961431,-2.26743412,-0.438941747,0.747436523,0.599439859,-0.30877009
15.535,-0.0567,1.2154,-0.0557,0.592961431,-2.26743412,-0.438941747,0.778313518,0.54300946,-0.343905985
15.535,-0.0567,1.2154,-0.0557,0.592961431,-2.26743412,-0.438941747,0.80067277,0.465284556,-0.377977163
15.535,-0.0567,1.2154,-0.0557,0.592961431,-2.26743412,-0.438941747,0.81451416,0.369459361,-0.398206919
15.536,-0.0567,1.2154,-0.0557,0.592961431,-2.26743412,-0.438941747,0.831549764,0.243821889,-0.404595286
15.536,-0.0567,1.2154,-0.0557,0.592961431,-2.26743412,-0.438941747,0.849650085,0.100084096,-0.391818583
15.536,-0.0567,1.2154,-0.0557,0.592961431,-2.26743412,-0.438941747,0.868815124,-0.052171495,-0.35135904
15.536,-0.0567,1.2154,-0.0557,0.592961431,-2.26743412,-0.438941747,0.868815124,-0.052171495,-0.35135904
15.537,-0.0567,1.2154,-0.0557,-1.680618405,0.836913884,-1.525224209,0.868815124,-0.052171495,-0.35135904
15.601,-0.162,1.285,-0.0523,-1.680618405,0.836913884,-1.525224209,0.868815124,-0.052171495,-0.35135904
15.602,-0.216,1.3363,-0.0638,-1.680618405,0.836913884,-1.525224209,0.868815124,-0.052171495,-0.35135904
15.602,-0.1567,1.3889,-0.1136,-1.680618405,0.836913884,-1.525224209,0.868815124,-0.052171495,-0.35135904
15.602,-0.0132,1.4197,-0.1124,-1.680618405,0.836913884,-1.525224209,0.868815124,-0.052171495,-0.35135904
15.602,-0.0132,1.4197,-0.1124,-1.680618405,0.836913884,-1.525224209,0.889044881,-0.221462682,-0.28534615
15.603,-0.0132,1.4197,-0.1124,-1.680618405,0.836913884,-1.525224209,0.901821554,-0.424825042,-0.202297643
15.603,-0.0132,1.4197,-0.1124,-1.680618405,0.836913884,-1.525224209,0.895433247,-0.662258565,-0.122443303
15.603,-0.0132,1.4197,-0.1124,-1.680618405,0.836913884,-1.525224209,0.864556193,-0.900756836,-0.052171495
15.603,-0.0132,1.4197,-0.1124,-1.680618405,0.836913884,-1.525224209,0.823031962,-1.084954143,0.002129449
15.604,-0.0132,1.4197,-0.1124,-1.680618405,0.836913884,-1.525224209,0.797478557,-1.192491293,0.033006456
15.604,-0.0132,1.4197,-0.1124,-1.680618405,0.836913884,-1.525224209,0.78150773,-1.23614502,0.042588975
15.604,-0.0132,1.4197,-0.1124,-1.680618405,0.836913884,-1.525224209,0.750630677,-1.244662881,0.036200631
15.604,-0.0132,1.4197,-0.1124,-1.680618405,0.836913884,-1.525224209,0.750630677,-1.244662881,0.036200631
15.604,-0.0132,1.4197,-0.1124,-4.238113403,3.89802742,-1.46310997,0.750630677,-1.244662881,0.036200631
15.612,-0.0132,1.4197,-0.1124,-4.238113403,3.89802742,-1.46310997,0.750630677,-1.244662881,0.036200631
15.682,-0.0132,1.4197,-0.1124,-4.238113403,3.89802742,-1.46310997,0.750630677,-1.244662881,0.036200631
15.683,0.088,1.4172,-0.0623,-4.238113403,3.89802742,-1.46310997,0.750630677,-1.244662881,0.036200631
15.684,0.1586,1.3762,-0.0596,-4.238113403,3.89802742,-1.46310997,0.750630677,-1.244662881,0.036200631
15.685,0.2209,1.2972,-0.0738,-4.238113403,3.89802742,-1.46310997,0.750630677,-1.244662881,0.036200631
15.686,0.2566,1.2239,-0.0579,-4.238113403,3.89802742,-1.46310997,0.750630677,-1.244662881,0.036200631
15.686,0.2566,1.2239,-0.0579,-4.238113403,3.89802742,-1.46310997,0.701653361,-1.237209797,0.01703559
15.687,0.2566,1.2239,-0.0579,-4.238113403,3.89802742,-1.46310997,0.654805481,-1.204203248,-0.029812284
15.688,0.2566,1.2239,-0.0579,-4.238113403,3.89802742,-1.46310997,0.618604898,-1.120090127,-0.105407715
15.689,0.2566,1.2239,-0.0579,-4.238113403,3.89802742,-1.46310997,0.599439859,-0.972093403,-0.186326772
15.69,0.2566,1.2239,-0.0579,-4.238113403,3.89802742,-1.46310997,0.595180929,-0.788960755,-0.259792745
15.691,0.2566,1.2239,-0.0579,-4.238113403,3.89802742,-1.46310997,0.591986775,-0.618604898,-0.316223145
15.692,0.2566,1.2239,-0.0579,-4.238113403,3.89802742,-1.46310997,0.582404256,-0.479125977,-0.357747406
15.905,0.2566,1.2239,-0.0579,-4.238113403,3.89802742,-1.46310997,0.550462544,-0.369459361,-0.3886244
15.905,0.2566,1.2239,-0.0579,-4.238113403,3.89802742,-1.46310997,0.550462544,-0.369459361,-0.3886244
15.905,0.2566,1.2239,-0.0579,-0.504070878,3.534352064,-0.494573057,0.550462544,-0.369459361,-0.3886244
15.905,0.2275,1.1794,-0.075,-0.504070878,3.534352064,-0.494573057,0.550462544,-0.369459361,-0.3886244
15.906,0.1877,1.1784,-0.1178,-0.504070878,3.534352064,-0.494573057,0.550462544,-0.369459361,-0.3886244
15.906,0.1826,1.1799,-0.1527,-0.504070878,3.534352064,-0.494573057,0.550462544,-0.369459361,-0.3886244
15.906,0.174,1.1887,-0.1505,-0.504070878,3.534352064,-0.494573057,0.550462544,-0.369459361,-0.3886244
15.906,0.174,1.1887,-0.1505,-0.504070878,3.534352064,-0.494573057,0.508938253,-0.266181111,-0.40246582
15.906,0.174,1.1887,-0.1505,-0.504070878,3.534352064,-0.494573057,0.471672922,-0.151190862,-0.389689118
15.906,0.174,1.1887,-0.1505,-0.504070878,3.534352064,-0.494573057,0.445054799,-0.028747559,-0.337517649
15.906,0.174,1.1887,-0.1505,-0.504070878,3.534352064,-0.494573057,0.410983622,0.084113225,-0.240627721
15.906,0.174,1.1887,-0.1505,-0.504070878,3.534352064,-0.494573057,0.353488505,0.162902832,-0.12031386
15.907,0.174,1.1887,-0.1505,-0.504070878,3.534352064,-0.494573057,0.273634166,0.198038742,-0.021294488
15.907,0.174,1.1887,-0.1505,-0.504070878,3.534352064,-0.494573057,0.182067871,0.183132604,0.042588975
15.907,0.174,1.1887,-0.1505,-0.504070878,3.534352064,-0.494573057,0.102213547,0.114990234,0.079854332
15.907,0.174,1.1887,-0.1505,-0.504070878,3.534352064,-0.494573057,0.102213547,0.114990234,0.079854332
15.907,0.174,1.1887,-0.1505,-0.361506224,2.011371136,-0.78765744,0.102213547,0.114990234,0.079854332
15.907,0.174,1.1887,-0.1505,-0.361506224,2.011371136,-0.78765744,0.102213547,0.114990234,0.079854332
